RA,ANO,NOME,proba_risco_ian,pred_risco_ian,threshold_usado,modelo_usado
RA-1,2022,Aluno-1,0.377422,0,0.6,logreg
RA-2,2022,Aluno-2,0.000431,0,0.6,logreg
RA-3,2022,Aluno-3,0.001664,0,0.6,logreg
RA-4,2022,Aluno-4,7.9e-05,0,0.6,logreg
RA-5,2022,Aluno-5,0.000948,0,0.6,logreg
RA-6,2022,Aluno-6,0.375738,0,0.6,logreg
RA-7,2022,Aluno-7,0.617539,1,0.6,logreg
RA-8,2022,Aluno-8,0.093492,0,0.6,logreg
RA-9,2022,Aluno-9,0.800754,1,0.6,logreg
RA-10,2022,Aluno-10,0.425807,0,0.6,logreg
RA-11,2022,Aluno-11,0.213438,0,0.6,logreg
RA-12,2022,Aluno-12,0.000138,0,0.6,logreg
RA-13,2022,Aluno-13,0.543316,0,0.6,logreg
RA-14,2022,Aluno-14,0.148082,0,0.6,logreg
RA-15,2022,Aluno-15,0.213226,0,0.6,logreg
RA-16,2022,Aluno-16,0.073783,0,0.6,logreg
RA-17,2022,Aluno-17,0.186429,0,0.6,logreg
RA-18,2022,Aluno-18,0.137076,0,0.6,logreg
RA-19,2022,Aluno-19,0.280022,0,0.6,logreg
RA-20,2022,Aluno-20,0.317236,0,0.6,logreg
RA-21,2022,Aluno-21,0.171865,0,0.6,logreg
RA-22,2022,Aluno-22,0.745104,1,0.6,logreg
RA-23,2022,Aluno-23,0.641503,1,0.6,logreg
RA-24,2022,Aluno-24,0.797763,1,0.6,logreg
RA-25,2022,Aluno-25,0.883102,1,0.6,logreg
RA-26,2022,Aluno-26,0.787507,1,0.6,logreg
RA-27,2022,Aluno-27,0.67703,1,0.6,logreg
RA-28,2022,Aluno-28,0.369789,0,0.6,logreg
RA-29,2022,Aluno-29,0.191486,0,0.6,logreg
RA-30,2022,Aluno-30,0.001077,0,0.6,logreg
RA-31,2022,Aluno-31,0.891078,1,0.6,logreg
RA-32,2022,Aluno-32,0.000801,0,0.6,logreg
RA-33,2022,Aluno-33,0.197634,0,0.6,logreg
RA-34,2022,Aluno-34,0.253618,0,0.6,logreg
RA-35,2022,Aluno-35,0.903975,1,0.6,logreg
RA-36,2022,Aluno-36,0.84179,1,0.6,logreg
RA-37,2022,Aluno-37,0.187747,0,0.6,logreg
RA-38,2022,Aluno-38,0.881787,1,0.6,logreg
RA-39,2022,Aluno-39,0.000437,0,0.6,logreg
RA-40,2022,Aluno-40,0.261012,0,0.6,logreg
RA-41,2022,Aluno-41,0.017423,0,0.6,logreg
RA-42,2022,Aluno-42,7.5e-05,0,0.6,logreg
RA-43,2022,Aluno-43,0.080968,0,0.6,logreg
RA-44,2022,Aluno-44,0.117411,0,0.6,logreg
RA-45,2022,Aluno-45,0.000354,0,0.6,logreg
RA-46,2022,Aluno-46,0.145304,0,0.6,logreg
RA-47,2022,Aluno-47,0.098643,0,0.6,logreg
RA-48,2022,Aluno-48,0.000753,0,0.6,logreg
RA-49,2022,Aluno-49,0.175237,0,0.6,logreg
RA-50,2022,Aluno-50,0.928456,1,0.6,logreg
RA-51,2022,Aluno-51,0.056636,0,0.6,logreg
RA-52,2022,Aluno-52,6.8e-05,0,0.6,logreg
RA-53,2022,Aluno-53,0.037357,0,0.6,logreg
RA-54,2022,Aluno-54,0.036901,0,0.6,logreg
RA-55,2022,Aluno-55,0.098229,0,0.6,logreg
RA-56,2022,Aluno-56,0.000131,0,0.6,logreg
RA-57,2022,Aluno-57,0.094908,0,0.6,logreg
RA-58,2022,Aluno-58,5.7e-05,0,0.6,logreg
RA-59,2022,Aluno-59,0.088097,0,0.6,logreg
RA-60,2022,Aluno-60,0.474775,0,0.6,logreg
RA-61,2022,Aluno-61,5.2e-05,0,0.6,logreg
RA-62,2022,Aluno-62,0.08883,0,0.6,logreg
RA-63,2022,Aluno-63,0.150565,0,0.6,logreg
RA-64,2022,Aluno-64,0.089909,0,0.6,logreg
RA-65,2022,Aluno-65,0.187621,0,0.6,logreg
RA-66,2022,Aluno-66,0.021678,0,0.6,logreg
RA-67,2022,Aluno-67,0.028694,0,0.6,logreg
RA-68,2022,Aluno-68,0.067675,0,0.6,logreg
RA-69,2022,Aluno-69,0.013927,0,0.6,logreg
RA-70,2022,Aluno-70,0.036522,0,0.6,logreg
RA-71,2022,Aluno-71,0.004889,0,0.6,logreg
RA-72,2022,Aluno-72,0.252025,0,0.6,logreg
RA-73,2022,Aluno-73,0.031334,0,0.6,logreg
RA-74,2022,Aluno-74,0.005428,0,0.6,logreg
RA-75,2022,Aluno-75,0.001759,0,0.6,logreg
RA-76,2022,Aluno-76,0.000283,0,0.6,logreg
RA-77,2022,Aluno-77,0.000861,0,0.6,logreg
RA-78,2022,Aluno-78,0.042736,0,0.6,logreg
RA-79,2022,Aluno-79,0.139626,0,0.6,logreg
RA-80,2022,Aluno-80,0.129632,0,0.6,logreg
RA-81,2022,Aluno-81,0.000127,0,0.6,logreg
RA-82,2022,Aluno-82,0.05674,0,0.6,logreg
RA-83,2022,Aluno-83,0.054003,0,0.6,logreg
RA-84,2022,Aluno-84,0.099259,0,0.6,logreg
RA-85,2022,Aluno-85,1.6e-05,0,0.6,logreg
RA-86,2022,Aluno-86,0.131454,0,0.6,logreg
RA-87,2022,Aluno-87,0.000117,0,0.6,logreg
RA-88,2022,Aluno-88,0.177628,0,0.6,logreg
RA-89,2022,Aluno-89,0.065616,0,0.6,logreg
RA-90,2022,Aluno-90,0.000726,0,0.6,logreg
RA-91,2022,Aluno-91,0.097773,0,0.6,logreg
RA-92,2022,Aluno-92,0.117562,0,0.6,logreg
RA-93,2022,Aluno-93,0.000302,0,0.6,logreg
RA-94,2022,Aluno-94,0.000391,0,0.6,logreg
RA-95,2022,Aluno-95,0.038165,0,0.6,logreg
RA-96,2022,Aluno-96,0.109359,0,0.6,logreg
RA-97,2022,Aluno-97,5.5e-05,0,0.6,logreg
RA-98,2022,Aluno-98,0.000504,0,0.6,logreg
RA-99,2022,Aluno-99,0.013912,0,0.6,logreg
RA-100,2022,Aluno-100,0.000228,0,0.6,logreg
RA-101,2022,Aluno-101,0.143743,0,0.6,logreg
RA-102,2022,Aluno-102,5e-05,0,0.6,logreg
RA-103,2022,Aluno-103,0.000176,0,0.6,logreg
RA-104,2022,Aluno-104,0.630787,1,0.6,logreg
RA-105,2022,Aluno-105,0.854838,1,0.6,logreg
RA-106,2022,Aluno-106,0.297359,0,0.6,logreg
RA-107,2022,Aluno-107,0.08621,0,0.6,logreg
RA-108,2022,Aluno-108,0.713469,1,0.6,logreg
RA-109,2022,Aluno-109,0.192436,0,0.6,logreg
RA-110,2022,Aluno-110,0.000105,0,0.6,logreg
RA-111,2022,Aluno-111,0.000476,0,0.6,logreg
RA-112,2022,Aluno-112,0.457578,0,0.6,logreg
RA-113,2022,Aluno-113,0.002041,0,0.6,logreg
RA-114,2022,Aluno-114,0.01496,0,0.6,logreg
RA-115,2022,Aluno-115,0.041002,0,0.6,logreg
RA-116,2022,Aluno-116,0.12086,0,0.6,logreg
RA-117,2022,Aluno-117,0.084644,0,0.6,logreg
RA-118,2022,Aluno-118,2.5e-05,0,0.6,logreg
RA-119,2022,Aluno-119,6.7e-05,0,0.6,logreg
RA-120,2022,Aluno-120,0.049102,0,0.6,logreg
RA-121,2022,Aluno-121,0.078636,0,0.6,logreg
RA-122,2022,Aluno-122,2e-06,0,0.6,logreg
RA-123,2022,Aluno-123,0.026714,0,0.6,logreg
RA-124,2022,Aluno-124,2.5e-05,0,0.6,logreg
RA-125,2022,Aluno-125,0.104074,0,0.6,logreg
RA-126,2022,Aluno-126,0.025855,0,0.6,logreg
RA-127,2022,Aluno-127,8.7e-05,0,0.6,logreg
RA-128,2022,Aluno-128,0.012196,0,0.6,logreg
RA-129,2022,Aluno-129,0.064943,0,0.6,logreg
RA-130,2022,Aluno-130,0.013304,0,0.6,logreg
RA-131,2022,Aluno-131,0.050491,0,0.6,logreg
RA-132,2022,Aluno-132,7e-05,0,0.6,logreg
RA-133,2022,Aluno-133,0.060369,0,0.6,logreg
RA-134,2022,Aluno-134,0.041496,0,0.6,logreg
RA-135,2022,Aluno-135,0.143349,0,0.6,logreg
RA-136,2022,Aluno-136,0.011733,0,0.6,logreg
RA-137,2022,Aluno-137,0.660646,1,0.6,logreg
RA-138,2022,Aluno-138,0.017444,0,0.6,logreg
RA-139,2022,Aluno-139,0.010383,0,0.6,logreg
RA-140,2022,Aluno-140,3.6e-05,0,0.6,logreg
RA-141,2022,Aluno-141,6e-06,0,0.6,logreg
RA-142,2022,Aluno-142,4.8e-05,0,0.6,logreg
RA-143,2022,Aluno-143,0.000103,0,0.6,logreg
RA-144,2022,Aluno-144,6.8e-05,0,0.6,logreg
RA-145,2022,Aluno-145,0.0122,0,0.6,logreg
RA-146,2022,Aluno-146,0.109719,0,0.6,logreg
RA-147,2022,Aluno-147,2.7e-05,0,0.6,logreg
RA-148,2022,Aluno-148,1.5e-05,0,0.6,logreg
RA-149,2022,Aluno-149,0.014846,0,0.6,logreg
RA-150,2022,Aluno-150,0.048462,0,0.6,logreg
RA-151,2022,Aluno-151,0.061371,0,0.6,logreg
RA-152,2022,Aluno-152,0.03388,0,0.6,logreg
RA-153,2022,Aluno-153,6.5e-05,0,0.6,logreg
RA-154,2022,Aluno-154,0.013815,0,0.6,logreg
RA-155,2022,Aluno-155,0.01282,0,0.6,logreg
RA-156,2022,Aluno-156,0.021926,0,0.6,logreg
RA-157,2022,Aluno-157,0.000109,0,0.6,logreg
RA-158,2022,Aluno-158,0.773058,1,0.6,logreg
RA-159,2022,Aluno-159,0.041628,0,0.6,logreg
RA-160,2022,Aluno-160,0.130838,0,0.6,logreg
RA-161,2022,Aluno-161,0.000167,0,0.6,logreg
RA-162,2022,Aluno-162,2.1e-05,0,0.6,logreg
RA-163,2022,Aluno-163,0.05782,0,0.6,logreg
RA-164,2022,Aluno-164,0.035578,0,0.6,logreg
RA-165,2022,Aluno-165,4.9e-05,0,0.6,logreg
RA-166,2022,Aluno-166,2.7e-05,0,0.6,logreg
RA-167,2022,Aluno-167,0.122125,0,0.6,logreg
RA-168,2022,Aluno-168,0.082469,0,0.6,logreg
RA-169,2022,Aluno-169,0.005052,0,0.6,logreg
RA-170,2022,Aluno-170,3e-05,0,0.6,logreg
RA-171,2022,Aluno-171,0.024401,0,0.6,logreg
RA-172,2022,Aluno-172,0.000105,0,0.6,logreg
RA-173,2022,Aluno-173,0.837356,1,0.6,logreg
RA-174,2022,Aluno-174,0.01913,0,0.6,logreg
RA-175,2022,Aluno-175,0.041452,0,0.6,logreg
RA-176,2022,Aluno-176,0.001005,0,0.6,logreg
RA-177,2022,Aluno-177,0.000379,0,0.6,logreg
RA-178,2022,Aluno-178,0.001684,0,0.6,logreg
RA-179,2022,Aluno-179,0.000435,0,0.6,logreg
RA-180,2022,Aluno-180,0.000451,0,0.6,logreg
RA-181,2022,Aluno-181,0.000575,0,0.6,logreg
RA-182,2022,Aluno-182,0.905254,1,0.6,logreg
RA-183,2022,Aluno-183,0.000216,0,0.6,logreg
RA-184,2022,Aluno-184,0.905953,1,0.6,logreg
RA-185,2022,Aluno-185,0.135004,0,0.6,logreg
RA-186,2022,Aluno-186,0.000432,0,0.6,logreg
RA-187,2022,Aluno-187,0.000597,0,0.6,logreg
RA-188,2022,Aluno-188,0.105457,0,0.6,logreg
RA-189,2022,Aluno-189,0.260153,0,0.6,logreg
RA-190,2022,Aluno-190,0.000221,0,0.6,logreg
RA-191,2022,Aluno-191,0.00032,0,0.6,logreg
RA-192,2022,Aluno-192,0.002901,0,0.6,logreg
RA-193,2022,Aluno-193,0.000106,0,0.6,logreg
RA-194,2022,Aluno-194,0.00569,0,0.6,logreg
RA-195,2022,Aluno-195,0.000323,0,0.6,logreg
RA-196,2022,Aluno-196,8.2e-05,0,0.6,logreg
RA-197,2022,Aluno-197,0.000244,0,0.6,logreg
RA-198,2022,Aluno-198,1.8e-05,0,0.6,logreg
RA-199,2022,Aluno-199,3.6e-05,0,0.6,logreg
RA-200,2022,Aluno-200,0.009134,0,0.6,logreg
RA-201,2022,Aluno-201,0.100341,0,0.6,logreg
RA-202,2022,Aluno-202,0.073108,0,0.6,logreg
RA-203,2022,Aluno-203,0.040849,0,0.6,logreg
RA-204,2022,Aluno-204,8.7e-05,0,0.6,logreg
RA-205,2022,Aluno-205,0.005367,0,0.6,logreg
RA-206,2022,Aluno-206,2.4e-05,0,0.6,logreg
RA-207,2022,Aluno-207,0.295099,0,0.6,logreg
RA-208,2022,Aluno-208,0.051526,0,0.6,logreg
RA-209,2022,Aluno-209,0.003668,0,0.6,logreg
RA-210,2022,Aluno-210,0.003595,0,0.6,logreg
RA-211,2022,Aluno-211,0.000123,0,0.6,logreg
RA-212,2022,Aluno-212,0.053845,0,0.6,logreg
RA-213,2022,Aluno-213,2.6e-05,0,0.6,logreg
RA-214,2022,Aluno-214,0.007017,0,0.6,logreg
RA-215,2022,Aluno-215,4.3e-05,0,0.6,logreg
RA-216,2022,Aluno-216,3.1e-05,0,0.6,logreg
RA-217,2022,Aluno-217,0.099158,0,0.6,logreg
RA-218,2022,Aluno-218,0.040201,0,0.6,logreg
RA-219,2022,Aluno-219,0.36877,0,0.6,logreg
RA-220,2022,Aluno-220,0.000243,0,0.6,logreg
RA-221,2022,Aluno-221,0.035657,0,0.6,logreg
RA-222,2022,Aluno-222,0.011753,0,0.6,logreg
RA-223,2022,Aluno-223,2.3e-05,0,0.6,logreg
RA-224,2022,Aluno-224,9e-06,0,0.6,logreg
RA-225,2022,Aluno-225,0.034429,0,0.6,logreg
RA-226,2022,Aluno-226,0.153789,0,0.6,logreg
RA-227,2022,Aluno-227,3.6e-05,0,0.6,logreg
RA-228,2022,Aluno-228,0.09264,0,0.6,logreg
RA-229,2022,Aluno-229,0.000308,0,0.6,logreg
RA-230,2022,Aluno-230,0.083754,0,0.6,logreg
RA-231,2022,Aluno-231,0.030459,0,0.6,logreg
RA-232,2022,Aluno-232,4e-06,0,0.6,logreg
RA-233,2022,Aluno-233,0.032849,0,0.6,logreg
RA-234,2022,Aluno-234,4.7e-05,0,0.6,logreg
RA-235,2022,Aluno-235,0.193229,0,0.6,logreg
RA-236,2022,Aluno-236,3.9e-05,0,0.6,logreg
RA-237,2022,Aluno-237,0.14066,0,0.6,logreg
RA-238,2022,Aluno-238,0.085039,0,0.6,logreg
RA-239,2022,Aluno-239,0.009114,0,0.6,logreg
RA-240,2022,Aluno-240,8.7e-05,0,0.6,logreg
RA-241,2022,Aluno-241,0.126811,0,0.6,logreg
RA-242,2022,Aluno-242,0.000119,0,0.6,logreg
RA-243,2022,Aluno-243,0.207393,0,0.6,logreg
RA-244,2022,Aluno-244,0.000303,0,0.6,logreg
RA-245,2022,Aluno-245,0.161657,0,0.6,logreg
RA-246,2022,Aluno-246,0.000136,0,0.6,logreg
RA-247,2022,Aluno-247,0.000102,0,0.6,logreg
RA-248,2022,Aluno-248,2.7e-05,0,0.6,logreg
RA-249,2022,Aluno-249,0.001054,0,0.6,logreg
RA-250,2022,Aluno-250,4.6e-05,0,0.6,logreg
RA-251,2022,Aluno-251,0.016695,0,0.6,logreg
RA-252,2022,Aluno-252,0.000209,0,0.6,logreg
RA-253,2022,Aluno-253,0.000271,0,0.6,logreg
RA-254,2022,Aluno-254,0.015977,0,0.6,logreg
RA-255,2022,Aluno-255,0.00111,0,0.6,logreg
RA-256,2022,Aluno-256,1.7e-05,0,0.6,logreg
RA-257,2022,Aluno-257,0.011489,0,0.6,logreg
RA-258,2022,Aluno-258,1.7e-05,0,0.6,logreg
RA-259,2022,Aluno-259,0.009459,0,0.6,logreg
RA-260,2022,Aluno-260,1e-05,0,0.6,logreg
RA-261,2022,Aluno-261,0.038562,0,0.6,logreg
RA-262,2022,Aluno-262,0.002178,0,0.6,logreg
RA-263,2022,Aluno-263,0.001965,0,0.6,logreg
RA-264,2022,Aluno-264,0.039368,0,0.6,logreg
RA-265,2022,Aluno-265,5.1e-05,0,0.6,logreg
RA-266,2022,Aluno-266,0.576896,0,0.6,logreg
RA-267,2022,Aluno-267,0.021814,0,0.6,logreg
RA-268,2022,Aluno-268,0.131645,0,0.6,logreg
RA-269,2022,Aluno-269,5.5e-05,0,0.6,logreg
RA-270,2022,Aluno-270,0.00014,0,0.6,logreg
RA-271,2022,Aluno-271,0.101411,0,0.6,logreg
RA-272,2022,Aluno-272,0.029239,0,0.6,logreg
RA-273,2022,Aluno-273,0.0203,0,0.6,logreg
RA-274,2022,Aluno-274,0.000147,0,0.6,logreg
RA-275,2022,Aluno-275,0.035652,0,0.6,logreg
RA-276,2022,Aluno-276,0.019299,0,0.6,logreg
RA-277,2022,Aluno-277,0.069271,0,0.6,logreg
RA-278,2022,Aluno-278,7.5e-05,0,0.6,logreg
RA-279,2022,Aluno-279,0.000144,0,0.6,logreg
RA-280,2022,Aluno-280,0.000155,0,0.6,logreg
RA-281,2022,Aluno-281,4.1e-05,0,0.6,logreg
RA-282,2022,Aluno-282,2.8e-05,0,0.6,logreg
RA-283,2022,Aluno-283,0.03125,0,0.6,logreg
RA-284,2022,Aluno-284,1.4e-05,0,0.6,logreg
RA-285,2022,Aluno-285,0.258377,0,0.6,logreg
RA-286,2022,Aluno-286,0.017436,0,0.6,logreg
RA-287,2022,Aluno-287,0.052687,0,0.6,logreg
RA-288,2022,Aluno-288,0.329186,0,0.6,logreg
RA-289,2022,Aluno-289,0.147368,0,0.6,logreg
RA-290,2022,Aluno-290,0.26347,0,0.6,logreg
RA-291,2022,Aluno-291,5.7e-05,0,0.6,logreg
RA-292,2022,Aluno-292,0.170527,0,0.6,logreg
RA-293,2022,Aluno-293,1e-06,0,0.6,logreg
RA-294,2022,Aluno-294,0.208968,0,0.6,logreg
RA-295,2022,Aluno-295,0.06881,0,0.6,logreg
RA-296,2022,Aluno-296,0.001361,0,0.6,logreg
RA-297,2022,Aluno-297,6.4e-05,0,0.6,logreg
RA-298,2022,Aluno-298,7e-06,0,0.6,logreg
RA-299,2022,Aluno-299,3.9e-05,0,0.6,logreg
RA-300,2022,Aluno-300,0.008571,0,0.6,logreg
RA-301,2022,Aluno-301,3.2e-05,0,0.6,logreg
RA-302,2022,Aluno-302,0.348476,0,0.6,logreg
RA-303,2022,Aluno-303,0.007014,0,0.6,logreg
RA-304,2022,Aluno-304,0.008735,0,0.6,logreg
RA-305,2022,Aluno-305,0.006608,0,0.6,logreg
RA-306,2022,Aluno-306,0.028148,0,0.6,logreg
RA-307,2022,Aluno-307,0.001668,0,0.6,logreg
RA-308,2022,Aluno-308,1.7e-05,0,0.6,logreg
RA-309,2022,Aluno-309,0.013623,0,0.6,logreg
RA-310,2022,Aluno-310,0.025155,0,0.6,logreg
RA-311,2022,Aluno-311,0.679399,1,0.6,logreg
RA-312,2022,Aluno-312,5e-05,0,0.6,logreg
RA-313,2022,Aluno-313,0.056473,0,0.6,logreg
RA-314,2022,Aluno-314,5.5e-05,0,0.6,logreg
RA-315,2022,Aluno-315,1.4e-05,0,0.6,logreg
RA-316,2022,Aluno-316,0.341332,0,0.6,logreg
RA-317,2022,Aluno-317,1.8e-05,0,0.6,logreg
RA-318,2022,Aluno-318,0.085237,0,0.6,logreg
RA-319,2022,Aluno-319,5.6e-05,0,0.6,logreg
RA-320,2022,Aluno-320,0.397524,0,0.6,logreg
RA-321,2022,Aluno-321,0.000361,0,0.6,logreg
RA-322,2022,Aluno-322,0.000154,0,0.6,logreg
RA-323,2022,Aluno-323,4.1e-05,0,0.6,logreg
RA-324,2022,Aluno-324,0.00213,0,0.6,logreg
RA-325,2022,Aluno-325,0.000958,0,0.6,logreg
RA-326,2022,Aluno-326,0.841554,1,0.6,logreg
RA-327,2022,Aluno-327,0.000513,0,0.6,logreg
RA-328,2022,Aluno-328,0.443919,0,0.6,logreg
RA-329,2022,Aluno-329,0.00021,0,0.6,logreg
RA-330,2022,Aluno-330,0.371412,0,0.6,logreg
RA-331,2022,Aluno-331,0.495485,0,0.6,logreg
RA-332,2022,Aluno-332,0.580681,0,0.6,logreg
RA-333,2022,Aluno-333,0.101469,0,0.6,logreg
RA-334,2022,Aluno-334,0.004781,0,0.6,logreg
RA-335,2022,Aluno-335,0.000575,0,0.6,logreg
RA-336,2022,Aluno-336,0.552117,0,0.6,logreg
RA-337,2022,Aluno-337,0.000233,0,0.6,logreg
RA-338,2022,Aluno-338,0.236909,0,0.6,logreg
RA-339,2022,Aluno-339,0.000979,0,0.6,logreg
RA-340,2022,Aluno-340,0.000194,0,0.6,logreg
RA-341,2022,Aluno-341,0.247862,0,0.6,logreg
RA-342,2022,Aluno-342,0.338491,0,0.6,logreg
RA-343,2022,Aluno-343,0.162145,0,0.6,logreg
RA-344,2022,Aluno-344,0.000113,0,0.6,logreg
RA-345,2022,Aluno-345,0.067874,0,0.6,logreg
RA-346,2022,Aluno-346,0.000199,0,0.6,logreg
RA-347,2022,Aluno-347,0.589906,0,0.6,logreg
RA-348,2022,Aluno-348,0.042884,0,0.6,logreg
RA-349,2022,Aluno-349,0.013798,0,0.6,logreg
RA-350,2022,Aluno-350,0.000416,0,0.6,logreg
RA-351,2022,Aluno-351,0.158956,0,0.6,logreg
RA-352,2022,Aluno-352,0.000355,0,0.6,logreg
RA-353,2022,Aluno-353,0.000509,0,0.6,logreg
RA-354,2022,Aluno-354,0.120207,0,0.6,logreg
RA-355,2022,Aluno-355,0.056449,0,0.6,logreg
RA-356,2022,Aluno-356,0.268252,0,0.6,logreg
RA-357,2022,Aluno-357,0.289596,0,0.6,logreg
RA-358,2022,Aluno-358,0.047654,0,0.6,logreg
RA-359,2022,Aluno-359,0.254065,0,0.6,logreg
RA-360,2022,Aluno-360,0.198363,0,0.6,logreg
RA-361,2022,Aluno-361,0.2104,0,0.6,logreg
RA-362,2022,Aluno-362,0.246417,0,0.6,logreg
RA-363,2022,Aluno-363,0.10499,0,0.6,logreg
RA-364,2022,Aluno-364,0.000249,0,0.6,logreg
RA-365,2022,Aluno-365,0.000394,0,0.6,logreg
RA-366,2022,Aluno-366,0.080483,0,0.6,logreg
RA-367,2022,Aluno-367,0.339667,0,0.6,logreg
RA-368,2022,Aluno-368,0.217251,0,0.6,logreg
RA-369,2022,Aluno-369,9.1e-05,0,0.6,logreg
RA-370,2022,Aluno-370,0.243936,0,0.6,logreg
RA-371,2022,Aluno-371,0.000264,0,0.6,logreg
RA-372,2022,Aluno-372,0.000106,0,0.6,logreg
RA-373,2022,Aluno-373,0.000139,0,0.6,logreg
RA-374,2022,Aluno-374,0.364455,0,0.6,logreg
RA-375,2022,Aluno-375,0.000143,0,0.6,logreg
RA-376,2022,Aluno-376,0.282823,0,0.6,logreg
RA-377,2022,Aluno-377,0.250724,0,0.6,logreg
RA-378,2022,Aluno-378,0.149995,0,0.6,logreg
RA-379,2022,Aluno-379,0.142432,0,0.6,logreg
RA-380,2022,Aluno-380,0.004557,0,0.6,logreg
RA-381,2022,Aluno-381,0.060332,0,0.6,logreg
RA-382,2022,Aluno-382,0.098105,0,0.6,logreg
RA-383,2022,Aluno-383,0.000113,0,0.6,logreg
RA-384,2022,Aluno-384,0.302404,0,0.6,logreg
RA-385,2022,Aluno-385,0.117911,0,0.6,logreg
RA-386,2022,Aluno-386,0.057625,0,0.6,logreg
RA-387,2022,Aluno-387,0.054163,0,0.6,logreg
RA-388,2022,Aluno-388,0.218798,0,0.6,logreg
RA-389,2022,Aluno-389,5.5e-05,0,0.6,logreg
RA-390,2022,Aluno-390,0.293151,0,0.6,logreg
RA-391,2022,Aluno-391,0.224712,0,0.6,logreg
RA-392,2022,Aluno-392,0.076026,0,0.6,logreg
RA-393,2022,Aluno-393,0.701426,1,0.6,logreg
RA-394,2022,Aluno-394,0.00047,0,0.6,logreg
RA-395,2022,Aluno-395,0.000329,0,0.6,logreg
RA-396,2022,Aluno-396,0.098138,0,0.6,logreg
RA-397,2022,Aluno-397,0.082691,0,0.6,logreg
RA-398,2022,Aluno-398,0.000398,0,0.6,logreg
RA-399,2022,Aluno-399,0.378516,0,0.6,logreg
RA-400,2022,Aluno-400,0.095302,0,0.6,logreg
RA-401,2022,Aluno-401,0.241686,0,0.6,logreg
RA-402,2022,Aluno-402,0.111725,0,0.6,logreg
RA-403,2022,Aluno-403,0.180127,0,0.6,logreg
RA-404,2022,Aluno-404,0.241076,0,0.6,logreg
RA-405,2022,Aluno-405,0.039878,0,0.6,logreg
RA-406,2022,Aluno-406,0.263561,0,0.6,logreg
RA-407,2022,Aluno-407,0.115036,0,0.6,logreg
RA-408,2022,Aluno-408,0.302353,0,0.6,logreg
RA-409,2022,Aluno-409,0.000301,0,0.6,logreg
RA-410,2022,Aluno-410,0.067357,0,0.6,logreg
RA-411,2022,Aluno-411,0.32224,0,0.6,logreg
RA-412,2022,Aluno-412,0.354627,0,0.6,logreg
RA-413,2022,Aluno-413,0.284711,0,0.6,logreg
RA-414,2022,Aluno-414,0.293986,0,0.6,logreg
RA-415,2022,Aluno-415,0.000422,0,0.6,logreg
RA-416,2022,Aluno-416,0.263416,0,0.6,logreg
RA-417,2022,Aluno-417,0.587067,0,0.6,logreg
RA-418,2022,Aluno-418,0.00042,0,0.6,logreg
RA-419,2022,Aluno-419,0.452173,0,0.6,logreg
RA-420,2022,Aluno-420,0.000346,0,0.6,logreg
RA-421,2022,Aluno-421,0.00056,0,0.6,logreg
RA-422,2022,Aluno-422,0.177638,0,0.6,logreg
RA-423,2022,Aluno-423,0.295766,0,0.6,logreg
RA-424,2022,Aluno-424,0.517974,0,0.6,logreg
RA-425,2022,Aluno-425,0.190718,0,0.6,logreg
RA-426,2022,Aluno-426,0.094859,0,0.6,logreg
RA-427,2022,Aluno-427,0.044671,0,0.6,logreg
RA-428,2022,Aluno-428,0.130204,0,0.6,logreg
RA-429,2022,Aluno-429,0.023956,0,0.6,logreg
RA-430,2022,Aluno-430,0.077668,0,0.6,logreg
RA-431,2022,Aluno-431,3.6e-05,0,0.6,logreg
RA-432,2022,Aluno-432,0.096101,0,0.6,logreg
RA-433,2022,Aluno-433,0.023648,0,0.6,logreg
RA-434,2022,Aluno-434,4.7e-05,0,0.6,logreg
RA-435,2022,Aluno-435,9e-05,0,0.6,logreg
RA-436,2022,Aluno-436,3.9e-05,0,0.6,logreg
RA-437,2022,Aluno-437,0.080511,0,0.6,logreg
RA-438,2022,Aluno-438,9.2e-05,0,0.6,logreg
RA-439,2022,Aluno-439,0.021713,0,0.6,logreg
RA-440,2022,Aluno-440,5.7e-05,0,0.6,logreg
RA-441,2022,Aluno-441,0.00046,0,0.6,logreg
RA-442,2022,Aluno-442,0.000442,0,0.6,logreg
RA-443,2022,Aluno-443,0.411812,0,0.6,logreg
RA-444,2022,Aluno-444,0.0002,0,0.6,logreg
RA-445,2022,Aluno-445,0.232061,0,0.6,logreg
RA-446,2022,Aluno-446,0.397029,0,0.6,logreg
RA-447,2022,Aluno-447,7.6e-05,0,0.6,logreg
RA-448,2022,Aluno-448,0.000652,0,0.6,logreg
RA-449,2022,Aluno-449,0.430799,0,0.6,logreg
RA-450,2022,Aluno-450,0.23754,0,0.6,logreg
RA-451,2022,Aluno-451,0.168652,0,0.6,logreg
RA-452,2022,Aluno-452,0.143894,0,0.6,logreg
RA-453,2022,Aluno-453,0.372515,0,0.6,logreg
RA-454,2022,Aluno-454,0.018381,0,0.6,logreg
RA-455,2022,Aluno-455,0.31277,0,0.6,logreg
RA-456,2022,Aluno-456,0.394293,0,0.6,logreg
RA-457,2022,Aluno-457,0.365499,0,0.6,logreg
RA-458,2022,Aluno-458,0.054452,0,0.6,logreg
RA-459,2022,Aluno-459,0.118948,0,0.6,logreg
RA-460,2022,Aluno-460,0.021782,0,0.6,logreg
RA-461,2022,Aluno-461,0.133106,0,0.6,logreg
